Typ;Libellé;Nomc;Taille;Début;Fin;Obligatoire[1];Type[2];TypePref;Cadrage/Remplissage[3];Remarques;Compteur;Format
AH;Hospitalisation d'un nouveau-né auprès de la mère ;HNNM;1;230;230;F;A;A;;;;
AH;Hospitalisation pour prélèvement d'organe ;HPO;1;231;231;F;A;A;;;;
AH;Date de l'hospitalisation ;DTH;8;232;239;O;A;D;;;;
AH;Montant total du séjour remboursable pour l'AMC ;MTSRC;10;240;249;O;A;A;;;;
AH;Date de naissance du bénéficiaire ;DNAIS;8;250;257;O;A;D;;;;
AH;Sexe du bénéficiaire ;SEXE;1;258;258;O;A;A;;;;
AH;Code participation assuré ;CPA;1;259;259;F;A;A;;;;
AH;N° d’entrée ;NENT;9;260;268;O;N;N;;;;
AH;Rang de naissance ;RGN;1;269;269;F;N;N;;;;
AH;Rang du bénéficiaire ;RGB;3;270;272;F;N;N;;;;
AH;N° caisse gestionnaire ;NCAG;3;273;275;O;A;A;;;;
AH;N° centre gestionnaire ;NCEG;4;276;279;O;A;A;;;;
AH;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;CPECU;1;280;280;F;A;A;;;;
AH;Numéro accident du travail ou date d’accident de droit commun ;NAT;9;281;289;F;A;A;;;;
AH;N° d’organisme complémentaire ;NOCO;10;290;299;F;A;A;;;;
AH;Nature de la pièce justificative des droits ;NPJU;1;300;300;O;A;A;;;;
AH;Prise en charge établie le ;DTPEC;8;301;308;F;A;A;;;;
AH;Attestation de droits, carte Vitale ou prise en charge valable à compter du. ;DTADD;8;309;316;F;A;A;;;;
AH;Délivrée par ;ADDP;3;317;319;F;A;A;;;;
AH;Régime de prestation de l’assuré ;RPRA;3;320;322;F;A;A;;;;
AH;Top éclatement des flux par l’établissement ;TEFE;1;323;323;F;A;A;;;;
AH;Date d’entrée ;DENT;8;324;331;O;A;D;;;;
AH;Date de sortie ;DSOR;8;332;339;O;A;D;;;;
AH;Montant total du séjour facturé au patient ;MTSFP;8;340;347;F;N;N;;;;
AH;Rejet AMO ;RJAMO;1;348;348;O;A;A;;;;
AH;Date de facturation AMO ;DFAMO;8;349;356;F;A;D;;;;
AH;Date de facturation AMC ;DFAMC;8;357;364;F;A;D;;;;
AH;Date de facturation patient ;DFP;8;365;372;F;A;D;;;;
AH;Date de paiement AMO ;DPAMO;8;373;380;F;A;D;;;;
AH;Date de paiement AMC ;DPAMC;8;381;388;F;A;D;;;;
AH;Date de paiement patient ;DPP;8;389;396;F;A;D;;;;
AH;Statut FT AMO ;SFAMO;1;397;397;O;A;A;;;;
AH;Statut FT AMC ;SFAMC;1;398;398;O;A;A;;;;
AH;Statut FT patient ;SFP;1;399;399;O;A;A;;;;
AH;Pays d’assurance social ;PYAS;3;400;402;O;A;A;;;;
AH;Numéro d’identification permanent du patient (IPP);IPP;20;403;422;O;A;A;;;;
AH;ART51;ART51;1;423;423;O;A;A;;;;
AH;Filler ;FLR424;50;424;473;O;A;A;;;;
AH;Empreinte numérique ;EMPNUM;32;474;505;O;A;A;;;;
AH;Zone chiffrée ;ZONECH;1428;506;1933;O;A;A;;;;
AH;Complément au numéro de titre de recette ;COMPLTR;6;1934;1939;O;A;A;;;;
AH;Top déclaration de médecin traitant ;TDMT;1;1940;1940;O;A;A;;;;
AH;Filler ;FLR1941;40;1941;1980;O;A;A;;;;
AH;Indicateur du parcours de soins ;INDPS;1;1981;1981;O;A;A;;;;
AH;CMUC en gestion unique ;CMUCGU;1;1982;1982;O;A;A;;;;
AH;Établissement de Transfert ;ETABTRA;14;1983;1996;O;A;A;;;;
AH;Établissement de Retour ;ETABRET;14;1997;2010;O;A;A;;;;
AH;"Code retour contrôle ""Complément au numéro de titre de recette"" ";RCOMPLTDR;1;2011;2011;O;A;A;;;;
AH;"Code retour contrôle ""Top déclaration de médecin traitant"" ";RTDMT;1;2012;2012;O;A;A;;;;
AH;"Code retour contrôle ""Indicateur du parcours de soins"" ";RINDPS;1;2013;2013;O;A;A;;;;
AH;"Code retour contrôle ""CMUC en gestion unique"" ";RCMUCGU;1;2014;2014;O;A;A;;;;
AH;"Code retour contrôle ""Etablissement de transfert"" ";RETABTRA;1;2015;2015;O;A;A;;;;
AH;"Code retour contrôle ""Etablissement de retour"" ";RETABRET;1;2016;2016;O;A;A;;;;
AH;Nombre de disciplines de prestations (NbDMT) ;NDMT;2;2017;2018;O;A;A;;;DMT;
AH;"Code retour contrôle ""Nombre de disciplines de pretastions (NbDMT)"" ";RNDMT;1;2019;2019;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn""";RDPR;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Mode traitement """;RMTT;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Date début séjour""";RDDSEJ;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Date de fin de séjour""";RFSEJ;1;;;O;A;A;;;;
RDM;"Code retour cotrôle ""DMTn Quantite""";RQUTE;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Prix unitaire""";RPU;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Base remboursement""";RBR;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Taux applicable à la prestation""";RTXAP;1;;;O;A;A;;;;
RDM;"Code retour contrôle ""DMTn Montant remboursable par la caisse""";RMNTRC;1;;;O;A;A;;;;
DMT;DMT n°n : Discipline de prestations (ex DMT) ;DPR;3;;;O;A;A;;;;
DMT;Mode de traitement ;MTT;2;;;O;A;A;;;;
DMT;Date de début de séjour ;DDSEJ;8;;;O;A;A;;;;
DMT;Date de fin de séjour ;DFSEJ;8;;;O;A;A;;;;
DMT;Quantite ;QUTE;3;;;O;A;A;;;;
DMT;Prix unitaire ;PU;7;;;O;A;A;;;;
DMT;Base de remboursement ;BR;8;;;O;A;A;;;;
DMT;Taux applicable à la prestation ;TXAP;3;;;O;A;A;;;;
DMT;Montant remboursable par la caisse ;MNTRC;8;;;O;A;A;;;;
S:;AH1;;;;;;;;;;;
