Typ;Libellé;Nomc;Taille;Début;Fin;Obligatoire[1];Type[2];TypePref;Cadrage/Remplissage[3];Remarques;Compteur;Format
AH;Date de naissance du bénéficiaire ;DNAIS;8;247;254;O;A;D;;;;
AH;Sexe du bénéficiaire ;SEXE;1;255;255;O;A;A;;;;
AH;Code participation assuré ;CPA;1;256;256;F;A;A;;;;
AH;N° d’entrée ;NENT;9;257;265;O;N;N;;;;
AH;Rang de naissance ;RGN;1;266;266;F;N;N;;;;
AH;Rang du bénéficiaire ;RGB;3;267;269;F;N;N;;;;
AH;N° caisse gestionnaire ;NCAG;3;270;272;O;A;A;;;;
AH;N° centre gestionnaire ;NCEG;4;273;276;O;A;A;;;;
AH;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;CPECU;1;277;277;F;A;A;;;;
AH;Numéro accident du travail ou date d’accident de droit commun ;NAT;9;278;286;F;A;A;;;;
AH;N° d’organisme complémentaire ;NOCO;10;287;296;F;A;A;;;;
AH;Nature de la pièce justificative des droits ;NPJU;1;297;297;O;A;A;;;;
AH;Prise en charge établie le ;DTPEC;8;298;305;F;A;A;;;;
AH;Attestation de droits, carte Vitale ou prise en charge valable à compter du. ;DTADD;8;306;313;F;A;A;;;;
AH;Délivrée par ;ADDP;3;314;316;F;A;A;;;;
AH;Régime de prestation de l’assuré ;RPRA;3;317;319;F;A;A;;;;
AH;Top éclatement des flux par l’établissement ;TEFE;1;320;320;F;A;A;;;;
AH;Date d’entrée ;DENT;8;321;328;O;A;D;;;;
AH;Date de sortie ;DSOR;8;329;336;O;A;D;;;;
AH;Montant total du séjour facturé au patient ;MTSFP;8;337;344;F;N;N;;;;
AH;Rejet AMO ;RJAMO;1;345;345;O;A;A;;;;
AH;Date de facturation AMO ;DFAMO;8;346;353;F;A;D;;;;
AH;Date de facturation AMC ;DFAMC;8;354;361;F;A;D;;;;
AH;Date de facturation patient ;DFP;8;362;369;F;A;D;;;;
AH;Date de paiement AMO ;DPAMO;8;370;377;F;A;D;;;;
AH;Date de paiement AMC ;DPAMC;8;378;385;F;A;D;;;;
AH;Date de paiement patient ;DPP;8;386;393;F;A;D;;;;
AH;Statut FT AMO ;SFAMO;1;394;394;O;A;A;;;;
AH;Statut FT AMC ;SFAMC;1;395;395;O;A;A;;;;
AH;Statut FT patient ;SFP;1;396;396;O;A;A;;;;
AH;Pays d’assurance social ;PYAS;3;397;399;O;A;A;;;;
AH;Filler ;FLR400;50;400;449;O;A;A;;;;
AH;Empreinte numérique ;EMPNUM;32;450;481;O;A;A;;;;
AH;Zone chiffrée ;ZONECH;344;482;825;O;A;A;;;;
S:;MONO;;;;;;;;;;;
